timestamps,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,latitude,longitude
2020-07-23 02:00:00+00:00,1595469600,Possible Light Rain,rain,0.0274,0.61,rain,71.88,73.02,68.97,0.91,1016.8,3.86,6.7,85,0.89,0,9.437,299.2,42.363796,-71.1087861286
2020-07-23 03:00:00+00:00,1595473200,Light Rain,rain,0.0344,0.69,rain,71.65,72.91,69.72,0.94,1016.6,3.21,8.54,114,0.88,0,7.851,299.3,42.363796,-71.1087861286
2020-07-23 04:00:00+00:00,1595476800,Rain,rain,0.1617,0.6,rain,71.62,72.98,70.32,0.96,1016.5,4.98,10.27,53,0.93,0,8.623,299.9,42.363796,-71.1087861286
2020-07-23 05:00:00+00:00,1595480400,Overcast,cloudy,0.0081,0.12,rain,71.64,73.05,70.64,0.97,1015.9,3.24,7.02,123,0.96,0,8.358,300.9,42.363796,-71.1087861286
2020-07-23 06:00:00+00:00,1595484000,Possible Drizzle,rain,0.0033,0.33,rain,71.56,72.96,70.56,0.97,1015.4,2.02,5.45,156,0.97,0,6.2,298.5,42.363796,-71.1087861286
2020-07-23 07:00:00+00:00,1595487600,Overcast,cloudy,0.0,0.0,,72.09,73.52,70.91,0.96,1014.8,2.35,6.37,177,0.99,0,7.847,298.7,42.363796,-71.1087861286
2020-07-23 08:00:00+00:00,1595491200,Overcast,cloudy,0.0006,0.03,rain,73.17,74.65,71.67,0.95,1015.3,3.85,7.61,229,0.99,0,7.427,299.1,42.363796,-71.1087861286
2020-07-23 09:00:00+00:00,1595494800,Overcast,cloudy,0.0008,0.03,rain,73.53,75.04,71.99,0.95,1015.5,3.39,7.19,232,0.98,0,7.773,299.4,42.363796,-71.1087861286
2020-07-23 10:00:00+00:00,1595498400,Humid and Overcast,cloudy,0.0,0.0,,73.54,75.12,72.43,0.96,1015.9,3.46,10.81,226,0.93,0,5.625,299.4,42.363796,-71.1087861286
2020-07-23 11:00:00+00:00,1595502000,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,,74.5,76.1,72.88,0.95,1016.2,4.5,11.91,234,0.83,0,8.001,299.2,42.363796,-71.1087861286
2020-07-23 12:00:00+00:00,1595505600,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,,75.86,77.51,73.62,0.93,1016.5,4.39,9.15,246,0.63,1,8.478,299.0,42.363796,-71.1087861286
2020-07-23 13:00:00+00:00,1595509200,Humid and Partly Cloudy,partly-cloudy-day,0.0008,0.03,rain,77.13,78.75,73.79,0.89,1016.3,3.96,6.66,227,0.57,3,10.0,301.1,42.363796,-71.1087861286
2020-07-23 14:00:00+00:00,1595512800,Humid and Partly Cloudy,partly-cloudy-day,0.0008,0.03,rain,79.3,83.24,74.31,0.85,1016.0,3.81,7.04,207,0.42,5,10.0,300.8,42.363796,-71.1087861286
2020-07-23 15:00:00+00:00,1595516400,Humid and Partly Cloudy,partly-cloudy-day,0.0011,0.03,rain,83.71,91.63,75.14,0.76,1015.7,4.12,6.91,224,0.32,7,10.0,300.4,42.363796,-71.1087861286
2020-07-23 16:00:00+00:00,1595520000,Humid and Partly Cloudy,partly-cloudy-day,0.0048,0.05,rain,86.8,96.38,75.22,0.69,1015.4,4.27,9.4,241,0.34,8,10.0,299.5,42.363796,-71.1087861286
2020-07-23 17:00:00+00:00,1595523600,Humid and Partly Cloudy,partly-cloudy-day,0.0171,0.13,rain,88.62,98.36,74.71,0.64,1015.1,5.19,10.9,199,0.48,7,10.0,298.6,42.363796,-71.1087861286
2020-07-23 18:00:00+00:00,1595527200,Humid and Partly Cloudy,partly-cloudy-day,0.0295,0.2,rain,87.72,97.71,75.24,0.67,1014.6,9.12,14.2,216,0.59,6,9.204,296.9,42.363796,-71.1087861286
2020-07-23 19:00:00+00:00,1595530800,Humid and Mostly Cloudy,partly-cloudy-day,0.0221,0.2,rain,86.7,95.6,74.61,0.67,1014.2,6.42,15.68,213,0.62,5,10.0,296.5,42.363796,-71.1087861286
2020-07-23 20:00:00+00:00,1595534400,Humid and Mostly Cloudy,partly-cloudy-day,0.0174,0.21,rain,85.57,93.59,74.2,0.69,1014.1,5.89,13.94,275,0.66,4,10.0,296.5,42.363796,-71.1087861286
2020-07-23 21:00:00+00:00,1595538000,Possible Light Rain,rain,0.0353,0.28,rain,78.52,79.56,69.61,0.74,1014.5,5.36,14.87,47,0.69,2,10.0,297.3,42.363796,-71.1087861286
2020-07-23 22:00:00+00:00,1595541600,Rain,rain,0.19,0.65,rain,74.2,75.37,69.83,0.86,1014.8,3.94,9.08,162,0.59,1,10.0,299.6,42.363796,-71.1087861286
2020-07-23 23:00:00+00:00,1595545200,Possible Light Rain,rain,0.019,0.28,rain,74.21,75.51,70.67,0.89,1014.9,2.85,6.8,243,0.51,0,10.0,302.5,42.363796,-71.1087861286
2020-07-24 00:00:00+00:00,1595548800,Partly Cloudy,partly-cloudy-day,0.0085,0.17,rain,74.11,75.46,71.01,0.9,1015.2,3.84,7.14,225,0.35,0,10.0,304.4,42.363796,-71.1087861286
2020-07-24 01:00:00+00:00,1595552400,Partly Cloudy,partly-cloudy-night,0.0071,0.14,rain,74.04,75.45,71.47,0.92,1015.5,3.42,6.37,231,0.36,0,10.0,305.4,42.363796,-71.1087861286
2020-07-24 02:00:00+00:00,1595556000,Partly Cloudy,partly-cloudy-night,0.002,0.09,rain,73.84,75.25,71.42,0.92,1015.6,4.72,8.9,223,0.35,0,10.0,305.4,42.363796,-71.1087861286
2020-07-24 03:00:00+00:00,1595559600,Humid and Partly Cloudy,partly-cloudy-night,0.0005,0.05,rain,73.83,75.33,72.0,0.94,1015.7,2.81,5.56,277,0.35,0,10.0,305.2,42.363796,-71.1087861286
2020-07-24 04:00:00+00:00,1595563200,Partly Cloudy,partly-cloudy-night,0.0002,0.04,rain,73.92,75.42,71.98,0.94,1016.0,2.46,5.34,255,0.39,0,10.0,304.6,42.363796,-71.1087861286
2020-07-24 05:00:00+00:00,1595566800,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,,73.83,75.34,72.05,0.94,1016.0,3.26,5.41,332,0.39,0,9.327,303.6,42.363796,-71.1087861286
2020-07-24 06:00:00+00:00,1595570400,Partly Cloudy,partly-cloudy-night,0.0011,0.05,rain,73.61,75.04,71.4,0.93,1016.0,2.82,6.29,318,0.52,0,9.234,300.1,42.363796,-71.1087861286
2020-07-24 07:00:00+00:00,1595574000,Partly Cloudy,partly-cloudy-night,0.0004,0.03,rain,72.8,74.15,70.59,0.93,1016.1,4.35,7.39,332,0.54,0,9.107,300.7,42.363796,-71.1087861286
2020-07-24 08:00:00+00:00,1595577600,Partly Cloudy,partly-cloudy-night,0.0029,0.04,rain,72.12,73.34,69.54,0.92,1016.5,5.21,9.64,337,0.56,0,10.0,302.3,42.363796,-71.1087861286
2020-07-24 09:00:00+00:00,1595581200,Mostly Cloudy,partly-cloudy-night,0.0023,0.02,rain,71.31,72.42,68.53,0.91,1017.0,5.45,11.15,340,0.83,0,10.0,303.7,42.363796,-71.1087861286
2020-07-24 10:00:00+00:00,1595584800,Mostly Cloudy,partly-cloudy-day,0.0014,0.01,rain,71.06,72.06,67.74,0.89,1017.5,5.16,12.29,341,0.8,0,10.0,304.5,42.363796,-71.1087861286
2020-07-24 11:00:00+00:00,1595588400,Mostly Cloudy,partly-cloudy-day,0.0003,0.01,rain,71.39,72.31,67.26,0.87,1018.2,4.55,11.51,348,0.78,0,10.0,305.3,42.363796,-71.1087861286
2020-07-24 12:00:00+00:00,1595592000,Overcast,cloudy,0.0,0.0,,72.27,73.21,67.68,0.86,1018.2,5.89,11.04,352,0.94,1,10.0,305.9,42.363796,-71.1087861286
2020-07-24 13:00:00+00:00,1595595600,Overcast,cloudy,0.0,0.0,,74.22,75.12,67.76,0.8,1018.5,4.89,10.51,2,0.91,2,10.0,312.1,42.363796,-71.1087861286
2020-07-24 14:00:00+00:00,1595599200,Overcast,cloudy,0.0,0.0,,76.68,77.48,67.4,0.73,1018.6,4.51,8.4,23,0.93,3,10.0,312.3,42.363796,-71.1087861286
2020-07-24 15:00:00+00:00,1595602800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,79.29,81.52,67.05,0.66,1019.0,4.65,8.07,46,0.76,5,10.0,311.9,42.363796,-71.1087861286
2020-07-24 16:00:00+00:00,1595606400,Mostly Cloudy,partly-cloudy-day,0.0004,0.01,rain,80.49,82.89,67.07,0.64,1019.3,6.05,8.47,70,0.81,5,10.0,310.5,42.363796,-71.1087861286
2020-07-24 17:00:00+00:00,1595610000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,80.52,82.63,66.02,0.61,1018.9,5.71,7.57,89,0.87,5,10.0,308.4,42.363796,-71.1087861286
2020-07-24 18:00:00+00:00,1595613600,Mostly Cloudy,partly-cloudy-day,0.001,0.01,rain,80.84,82.92,65.89,0.6,1019.4,5.17,7.9,99,0.84,5,10.0,307.0,42.363796,-71.1087861286
2020-07-24 19:00:00+00:00,1595617200,Overcast,cloudy,0.0086,0.02,rain,80.89,82.83,65.43,0.59,1019.1,5.22,7.97,100,0.93,4,10.0,306.8,42.363796,-71.1087861286
2020-07-24 20:00:00+00:00,1595620800,Overcast,cloudy,0.0005,0.01,rain,80.1,82.06,65.49,0.61,1018.7,4.85,7.65,106,0.96,3,10.0,308.4,42.363796,-71.1087861286
2020-07-24 21:00:00+00:00,1595624400,Overcast,cloudy,0.0,0.0,,79.38,79.96,65.51,0.63,1018.4,5.92,7.92,107,0.91,2,10.0,309.2,42.363796,-71.1087861286
2020-07-24 22:00:00+00:00,1595628000,Overcast,cloudy,0.0005,0.01,rain,78.57,79.12,65.28,0.64,1018.5,4.49,7.29,104,0.88,1,10.0,310.3,42.363796,-71.1087861286
2020-07-24 23:00:00+00:00,1595631600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,77.18,77.69,64.86,0.66,1018.1,4.16,7.34,121,0.72,0,10.0,311.6,42.363796,-71.1087861286
2020-07-25 00:00:00+00:00,1595635200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,75.93,76.47,65.01,0.69,1018.1,3.05,5.6,130,0.55,0,10.0,313.0,42.363796,-71.1087861286
2020-07-25 01:00:00+00:00,1595638800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,74.09,74.67,65.25,0.74,1018.5,2.57,4.76,146,0.34,0,10.0,317.8,42.363796,-71.1087861286
2020-07-25 02:00:00+00:00,1595642400,Clear,clear-night,0.0,0.0,,73.22,73.87,65.64,0.77,1018.7,3.01,5.03,171,0.28,0,10.0,319.7,42.363796,-71.1087861286
2020-07-25 03:00:00+00:00,1595646000,Clear,clear-night,0.0,0.0,,72.54,73.18,65.49,0.79,1018.7,3.18,6.01,208,0.26,0,10.0,321.2,42.363796,-71.1087861286
2020-07-25 04:00:00+00:00,1595649600,Clear,clear-night,0.0009,0.01,rain,71.55,72.27,65.86,0.82,1019.1,3.12,7.08,209,0.23,0,10.0,322.3,42.363796,-71.1087861286
2020-07-25 05:00:00+00:00,1595653200,Clear,clear-night,0.0,0.0,,70.72,71.51,66.12,0.85,1018.6,3.1,6.29,231,0.18,0,10.0,323.1,42.363796,-71.1087861286
2020-07-25 06:00:00+00:00,1595656800,Clear,clear-night,0.0002,0.01,rain,70.31,71.13,66.26,0.87,1019.0,2.36,4.61,232,0.08,0,10.0,325.5,42.363796,-71.1087861286
2020-07-25 07:00:00+00:00,1595660400,Clear,clear-night,0.0,0.0,,69.6,70.44,66.15,0.89,1018.5,1.87,4.59,221,0.12,0,10.0,327.8,42.363796,-71.1087861286
2020-07-25 08:00:00+00:00,1595664000,Clear,clear-night,0.0,0.0,,68.85,69.69,65.96,0.91,1018.3,2.01,4.14,282,0.19,0,9.202,330.1,42.363796,-71.1087861286
2020-07-25 09:00:00+00:00,1595667600,Clear,clear-night,0.0005,0.01,rain,68.57,69.37,65.6,0.9,1018.4,2.28,3.71,275,0.14,0,9.696,330.4,42.363796,-71.1087861286
2020-07-25 10:00:00+00:00,1595671200,Clear,clear-day,0.0,0.0,,68.62,69.41,65.56,0.9,1018.1,2.28,4.33,230,0.27,0,9.319,326.9,42.363796,-71.1087861286
2020-07-25 11:00:00+00:00,1595674800,Clear,clear-day,0.0,0.0,,71.04,71.9,66.69,0.86,1018.4,2.81,5.42,312,0.21,0,10.0,321.3,42.363796,-71.1087861286
2020-07-25 12:00:00+00:00,1595678400,Clear,clear-day,0.0,0.0,,75.27,76.26,68.74,0.8,1018.5,3.42,6.69,322,0.04,1,10.0,316.5,42.363796,-71.1087861286
2020-07-25 13:00:00+00:00,1595682000,Clear,clear-day,0.001,0.01,rain,77.95,78.91,68.87,0.74,1018.9,2.67,5.43,319,0.07,3,10.0,313.4,42.363796,-71.1087861286
2020-07-25 14:00:00+00:00,1595685600,Clear,clear-day,0.0,0.0,,81.06,83.89,68.14,0.65,1018.5,2.44,5.64,304,0.14,5,10.0,312.6,42.363796,-71.1087861286
2020-07-25 15:00:00+00:00,1595689200,Clear,clear-day,0.0,0.0,,83.26,85.81,66.84,0.58,1018.5,2.84,7.71,310,0.18,7,10.0,311.6,42.363796,-71.1087861286
2020-07-25 16:00:00+00:00,1595692800,Clear,clear-day,0.0,0.0,,84.75,86.67,65.31,0.52,1018.2,2.59,7.86,348,0.21,8,10.0,309.9,42.363796,-71.1087861286
2020-07-25 17:00:00+00:00,1595696400,Clear,clear-day,0.0,0.0,,86.52,88.05,64.46,0.48,1017.9,3.11,8.08,119,0.21,8,10.0,308.1,42.363796,-71.1087861286
2020-07-25 18:00:00+00:00,1595700000,Clear,clear-day,0.0,0.0,,87.35,88.84,64.32,0.46,1017.3,3.29,9.23,32,0.25,7,10.0,309.9,42.363796,-71.1087861286
2020-07-25 19:00:00+00:00,1595703600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,87.49,88.91,64.17,0.46,1017.0,4.57,9.74,140,0.33,6,10.0,309.0,42.363796,-71.1087861286
2020-07-25 20:00:00+00:00,1595707200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,87.88,88.98,63.48,0.44,1016.3,4.63,10.15,175,0.44,4,10.0,308.0,42.363796,-71.1087861286
2020-07-25 21:00:00+00:00,1595710800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,87.27,88.57,63.94,0.46,1016.1,3.96,9.79,183,0.5,2,10.0,307.2,42.363796,-71.1087861286
2020-07-25 22:00:00+00:00,1595714400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,85.63,87.3,64.75,0.5,1016.1,4.29,9.04,216,0.48,1,10.0,307.0,42.363796,-71.1087861286
2020-07-25 23:00:00+00:00,1595718000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,84.13,85.73,64.58,0.52,1015.9,3.82,8.53,42,0.43,0,10.0,307.1,42.363796,-71.1087861286
2020-07-26 00:00:00+00:00,1595721600,Clear,clear-day,0.0,0.0,,81.94,84.07,65.95,0.58,1015.5,2.45,5.51,220,0.25,0,10.0,306.5,42.363796,-71.1087861286
2020-07-26 01:00:00+00:00,1595725200,Clear,clear-night,0.0,0.0,,79.49,81.49,65.79,0.63,1015.6,2.43,5.88,241,0.19,0,10.0,309.3,42.363796,-71.1087861286
2020-07-26 02:00:00+00:00,1595728800,Clear,clear-night,0.0,0.0,,79.13,79.71,65.49,0.63,1016.2,3.58,7.55,244,0.08,0,10.0,307.1,42.363796,-71.1087861286
2020-07-26 03:00:00+00:00,1595732400,Clear,clear-night,0.0,0.0,,77.54,78.1,65.31,0.66,1016.3,3.78,7.93,240,0.02,0,10.0,304.8,42.363796,-71.1087861286
2020-07-26 04:00:00+00:00,1595736000,Clear,clear-night,0.0,0.0,,75.79,76.45,66.11,0.72,1016.4,3.96,8.08,242,0.12,0,10.0,302.2,42.363796,-71.1087861286
2020-07-26 05:00:00+00:00,1595739600,Clear,clear-night,0.0,0.0,,75.0,75.79,67.07,0.76,1016.1,4.81,9.24,231,0.24,0,10.0,299.4,42.363796,-71.1087861286
2020-07-26 06:00:00+00:00,1595743200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,74.75,75.55,67.13,0.77,1016.2,4.96,8.8,237,0.45,0,10.0,297.7,42.363796,-71.1087861286
2020-07-26 07:00:00+00:00,1595746800,Clear,clear-night,0.0,0.0,,74.17,75.04,67.52,0.8,1015.9,5.09,10.4,240,0.29,0,10.0,296.3,42.363796,-71.1087861286
2020-07-26 08:00:00+00:00,1595750400,Clear,clear-night,0.0,0.0,,73.43,74.36,67.84,0.83,1015.5,5.54,11.26,251,0.27,0,10.0,295.2,42.363796,-71.1087861286
2020-07-26 09:00:00+00:00,1595754000,Clear,clear-night,0.0,0.0,,73.31,74.25,67.94,0.83,1014.8,5.5,11.71,239,0.22,0,10.0,294.4,42.363796,-71.1087861286
2020-07-26 10:00:00+00:00,1595757600,Clear,clear-day,0.0,0.0,,73.27,74.2,67.78,0.83,1014.8,5.67,12.38,238,0.24,0,10.0,294.1,42.363796,-71.1087861286
2020-07-26 11:00:00+00:00,1595761200,Clear,clear-day,0.0,0.0,,75.36,76.22,67.67,0.77,1014.7,5.88,14.46,261,0.23,0,10.0,294.0,42.363796,-71.1087861286
2020-07-26 12:00:00+00:00,1595764800,Clear,clear-day,0.0,0.0,,78.27,79.04,67.25,0.69,1015.1,7.58,17.07,288,0.3,1,10.0,297.1,42.363796,-71.1087861286
2020-07-26 13:00:00+00:00,1595768400,Clear,clear-day,0.0,0.0,,80.98,83.06,65.88,0.6,1014.7,7.11,17.34,238,0.21,3,10.0,297.2,42.363796,-71.1087861286
2020-07-26 14:00:00+00:00,1595772000,Clear,clear-day,0.0,0.0,,84.2,85.8,64.59,0.52,1014.4,8.32,19.36,312,0.16,5,10.0,297.1,42.363796,-71.1087861286
2020-07-26 15:00:00+00:00,1595775600,Clear,clear-day,0.0,0.0,,86.45,87.93,64.34,0.48,1013.4,8.19,19.46,277,0.16,7,10.0,297.3,42.363796,-71.1087861286
2020-07-26 16:00:00+00:00,1595779200,Clear,clear-day,0.0,0.0,,87.71,88.84,63.58,0.45,1012.8,9.26,18.43,325,0.14,8,10.0,298.0,42.363796,-71.1087861286
2020-07-26 17:00:00+00:00,1595782800,Clear,clear-day,0.0,0.0,,88.58,89.88,63.85,0.44,1012.6,11.86,18.49,195,0.12,9,10.0,298.7,42.363796,-71.1087861286
2020-07-26 18:00:00+00:00,1595786400,Clear,clear-day,0.0,0.0,,90.06,91.76,64.43,0.43,1011.7,9.11,17.36,269,0.09,8,10.0,299.2,42.363796,-71.1087861286
2020-07-26 19:00:00+00:00,1595790000,Clear,clear-day,0.0,0.0,,91.29,93.11,64.46,0.41,1011.3,8.58,16.71,267,0.08,7,10.0,298.6,42.363796,-71.1087861286
2020-07-26 20:00:00+00:00,1595793600,Clear,clear-day,0.0,0.0,,90.99,92.65,64.22,0.41,1010.5,9.83,18.88,280,0.08,5,10.0,298.6,42.363796,-71.1087861286
2020-07-26 21:00:00+00:00,1595797200,Clear,clear-day,0.0,0.0,,88.92,90.67,64.69,0.45,1010.4,7.86,16.77,273,0.11,3,10.0,298.3,42.363796,-71.1087861286
2020-07-26 22:00:00+00:00,1595800800,Clear,clear-day,0.0,0.0,,87.86,90.25,65.98,0.48,1010.4,7.66,16.18,279,0.18,1,10.0,297.4,42.363796,-71.1087861286
2020-07-26 23:00:00+00:00,1595804400,Clear,clear-day,0.0,0.0,,87.12,89.76,66.51,0.5,1010.1,6.46,14.23,256,0.31,0,10.0,296.1,42.363796,-71.1087861286
2020-07-27 00:00:00+00:00,1595808000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,85.42,88.01,66.63,0.54,1010.6,5.09,10.48,260,0.58,0,10.0,294.8,42.363796,-71.1087861286
2020-07-27 01:00:00+00:00,1595811600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,83.91,86.57,66.96,0.57,1010.0,5.41,10.17,260,0.77,0,10.0,294.9,42.363796,-71.1087861286
2020-07-27 02:00:00+00:00,1595815200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,82.39,84.95,67.01,0.6,1009.7,5.08,10.69,254,0.49,0,10.0,295.4,42.363796,-71.1087861286
2020-07-27 03:00:00+00:00,1595818800,Partly Cloudy,partly-cloudy-night,0.0005,0.01,rain,80.92,83.4,67.18,0.63,1010.3,5.19,12.13,254,0.42,0,10.0,295.6,42.363796,-71.1087861286
2020-07-27 04:00:00+00:00,1595822400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,79.9,82.21,67.01,0.65,1010.3,6.15,12.74,271,0.38,0,10.0,295.1,42.363796,-71.1087861286
2020-07-27 05:00:00+00:00,1595826000,Clear,clear-night,0.0,0.0,,79.07,79.79,66.88,0.66,1009.5,5.78,12.85,255,0.28,0,10.0,294.3,42.363796,-71.1087861286
2020-07-27 06:00:00+00:00,1595829600,Clear,clear-night,0.0,0.0,,78.09,78.83,66.96,0.69,1009.1,5.12,11.04,258,0.13,0,10.0,295.2,42.363796,-71.1087861286
2020-07-27 07:00:00+00:00,1595833200,Clear,clear-night,0.0,0.0,,77.6,78.35,67.01,0.7,1008.7,5.18,10.79,251,0.18,0,10.0,295.1,42.363796,-71.1087861286
2020-07-27 08:00:00+00:00,1595836800,Clear,clear-night,0.0,0.0,,76.25,77.02,67.04,0.73,1008.3,5.49,11.49,259,0.25,0,10.0,294.8,42.363796,-71.1087861286
2020-07-27 09:00:00+00:00,1595840400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,75.63,76.4,67.04,0.75,1008.3,4.97,11.93,246,0.34,0,10.0,294.8,42.363796,-71.1087861286
2020-07-27 10:00:00+00:00,1595844000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,75.75,76.55,67.28,0.75,1008.7,5.18,11.78,259,0.35,0,10.0,294.5,42.363796,-71.1087861286
2020-07-27 11:00:00+00:00,1595847600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,78.15,78.97,67.64,0.7,1008.9,6.66,14.12,263,0.32,0,10.0,294.3,42.363796,-71.1087861286
2020-07-27 12:00:00+00:00,1595851200,Clear,clear-day,0.0,0.0,,80.92,83.82,68.4,0.66,1009.0,7.01,15.8,279,0.31,1,10.0,294.5,42.363796,-71.1087861286
2020-07-27 13:00:00+00:00,1595854800,Clear,clear-day,0.0,0.0,,83.9,87.74,69.22,0.61,1009.4,7.24,16.7,301,0.25,3,10.0,295.5,42.363796,-71.1087861286
2020-07-27 14:00:00+00:00,1595858400,Clear,clear-day,0.0,0.0,,87.02,91.84,69.84,0.57,1008.8,6.88,14.61,255,0.17,5,10.0,297.2,42.363796,-71.1087861286
2020-07-27 15:00:00+00:00,1595862000,Clear,clear-day,0.0,0.0,,89.99,96.12,70.73,0.53,1007.8,7.46,13.85,282,0.11,7,10.0,298.5,42.363796,-71.1087861286
2020-07-27 16:00:00+00:00,1595865600,Clear,clear-day,0.0,0.0,,91.76,98.28,70.73,0.5,1007.5,6.91,13.93,282,0.06,9,10.0,298.7,42.363796,-71.1087861286
2020-07-27 17:00:00+00:00,1595869200,Clear,clear-day,0.0,0.0,,93.33,99.14,69.58,0.46,1007.2,7.06,14.02,264,0.07,9,10.0,298.5,42.363796,-71.1087861286
2020-07-27 18:00:00+00:00,1595872800,Clear,clear-day,0.0,0.0,,94.53,99.96,68.83,0.43,1007.2,7.5,14.15,241,0.07,8,10.0,300.8,42.363796,-71.1087861286
2020-07-27 19:00:00+00:00,1595876400,Clear,clear-day,0.0,0.0,,95.3,100.69,68.59,0.42,1006.4,8.06,13.93,264,0.1,7,10.0,301.6,42.363796,-71.1087861286
2020-07-27 20:00:00+00:00,1595880000,Clear,clear-day,0.0,0.0,,94.68,99.11,67.56,0.41,1005.7,7.9,15.91,260,0.13,5,10.0,302.2,42.363796,-71.1087861286
2020-07-27 21:00:00+00:00,1595883600,Clear,clear-day,0.0,0.0,,94.32,99.16,68.17,0.43,1005.3,7.87,13.78,259,0.14,3,10.0,302.6,42.363796,-71.1087861286
2020-07-27 22:00:00+00:00,1595887200,Clear,clear-day,0.0,0.0,,93.61,98.09,67.91,0.43,1005.2,6.96,13.76,253,0.13,1,10.0,302.3,42.363796,-71.1087861286
2020-07-27 23:00:00+00:00,1595890800,Clear,clear-day,0.0,0.0,,91.9,96.29,68.17,0.46,1005.2,6.08,12.62,249,0.11,0,10.0,301.9,42.363796,-71.1087861286
2020-07-28 00:00:00+00:00,1595894400,Clear,clear-day,0.0,0.0,,89.45,94.3,69.33,0.52,1005.3,5.74,11.14,231,0.07,0,10.0,301.8,42.363796,-71.1087861286
2020-07-28 01:00:00+00:00,1595898000,Clear,clear-night,0.0,0.0,,87.03,92.01,70.06,0.57,1006.0,6.99,13.35,200,0.12,0,10.0,302.7,42.363796,-71.1087861286
2020-07-28 02:00:00+00:00,1595901600,Clear,clear-night,0.0,0.0,,85.48,90.25,70.19,0.6,1006.1,6.49,13.32,222,0.12,0,10.0,304.2,42.363796,-71.1087861286
2020-07-28 03:00:00+00:00,1595905200,Clear,clear-night,0.0,0.0,,84.21,88.53,69.93,0.62,1006.2,6.55,16.25,224,0.12,0,10.0,305.4,42.363796,-71.1087861286
2020-07-28 04:00:00+00:00,1595908800,Clear,clear-night,0.0,0.0,,83.12,87.18,69.91,0.65,1006.1,7.06,15.62,217,0.14,0,10.0,305.3,42.363796,-71.1087861286
2020-07-28 05:00:00+00:00,1595912400,Clear,clear-night,0.0,0.0,,82.37,86.33,70.07,0.66,1006.2,6.46,13.87,227,0.16,0,10.0,304.7,42.363796,-71.1087861286
2020-07-28 06:00:00+00:00,1595916000,Clear,clear-night,0.0,0.0,,81.04,84.61,70.12,0.69,1005.2,5.64,12.75,230,0.16,0,10.0,301.4,42.363796,-71.1087861286
2020-07-28 07:00:00+00:00,1595919600,Clear,clear-night,0.0007,0.01,rain,80.04,83.26,70.19,0.72,1005.6,6.16,13.41,232,0.16,0,10.0,302.1,42.363796,-71.1087861286
2020-07-28 08:00:00+00:00,1595923200,Clear,clear-night,0.0,0.0,,79.55,82.65,70.51,0.74,1005.0,6.17,11.64,237,0.17,0,10.0,303.6,42.363796,-71.1087861286
2020-07-28 09:00:00+00:00,1595926800,Clear,clear-night,0.0008,0.01,rain,79.53,82.62,70.53,0.74,1005.5,5.43,10.44,225,0.16,0,10.0,304.8,42.363796,-71.1087861286
2020-07-28 10:00:00+00:00,1595930400,Clear,clear-day,0.0,0.0,,79.31,82.3,70.52,0.75,1005.7,4.84,10.13,237,0.15,0,10.0,305.6,42.363796,-71.1087861286
2020-07-28 11:00:00+00:00,1595934000,Clear,clear-day,0.0,0.0,,81.14,85.26,71.32,0.72,1006.5,5.58,11.23,238,0.1,0,10.0,306.1,42.363796,-71.1087861286
2020-07-28 12:00:00+00:00,1595937600,Humid,clear-day,0.001,0.01,rain,84.09,90.01,72.37,0.68,1007.3,5.56,11.79,259,0.04,1,10.0,305.9,42.363796,-71.1087861286
2020-07-28 13:00:00+00:00,1595941200,Humid,clear-day,0.0,0.0,,86.82,94.5,73.33,0.64,1007.4,5.74,12.73,260,0.03,3,10.0,305.8,42.363796,-71.1087861286
2020-07-28 14:00:00+00:00,1595944800,Humid,clear-day,0.0,0.0,,88.63,97.17,73.6,0.61,1006.8,6.43,13.59,238,0.02,5,10.0,305.3,42.363796,-71.1087861286
2020-07-28 15:00:00+00:00,1595948400,Humid,clear-day,0.0,0.0,,91.3,100.03,73.06,0.55,1006.7,7.23,15.93,261,0.02,7,10.0,304.7,42.363796,-71.1087861286
2020-07-28 16:00:00+00:00,1595952000,Humid,clear-day,0.0013,0.01,rain,92.61,100.69,72.12,0.51,1007.0,6.28,16.29,257,0.03,9,10.0,303.8,42.363796,-71.1087861286
